sen_str,swapped_sen_str,leaf_rule
Peter Mariadi thyie,Peter thyie Mariadi,[0]
Ragu adi li matrahn rahnte we .,Ragu li matrahn adi rahnte we .,[0]
Ba lhohn mohn gali churi mathamme di khahn gase thea,Ba lhohn mohn gali mathamme churi di khahn gase thea,[0]
Peter Mariadi veyingloe,Peter veyingloe Mariadi,[0]
Tye neo chahoidi ba thedi thai muma gase thezhuia,Tye neo ba thedi thai muma gase thezhuia chahoidi,[0]
Tye neo bava dolly kathadi manunge,Tye neo manunge bava dolly kathadi,[0]
Tye leneo thera theate,Tye leneo theate thera,[0]
Peter Mariadi rumale,Peter rumale Mariadi,[0]
"Nahn hainan rung themate ragu , nahndi choklua rahnte","Nahn rung themate hainan ragu , nahndi choklua rahnte",[0]
Peter bava chabidi ruate,Peter ruate bava chabidi,[0]
Peter ba neobedi nungaimate,Peter nungaimate ba neobedi,[0]
Tye neo chahoidi ba thedi thai muma gase thezhuia,Tye neo chahoidi thai muma ba thedi gase thezhuia,[0]
Ragu Shinndi nahn szumahnnan thya reganan la rahnte,Ragu nahn szumahnnan thya Shinndi reganan la rahnte,[0]
A thailala nyamganan lama .,A nyamganan thailala lama .,[0]
Peternan pidi rha nunge,Peternan rha nunge pidi,[0]
Raganan bya li mi rahn re,Raganan li mi bya rahn re,[0]
Tye neonan phuiraidi thungda rae,Tye neonan thungda rae phuiraidi,[0]
"Rhuikha skanan theyikke , phlee kathyee miszudi phacha gase theganan la dai ?","Rhuikha skanan phacha theyikke , phlee kathyee miszudi gase theganan la dai ?",[0]
A rigatratrahn raksza gase manungle,A manungle rigatratrahn raksza gase,[0]
Peter misz ska lwae,Peter lwae misz ska,[0]
ava phzza dino wile,ava dino wile phzza,[0]
Athwenan Peter bya thuthuka wilate .,Athwenan Peter wilate bya thuthuka .,[0]
Peter Mariadi rue,Peter rue Mariadi,[0]
"Nahn badi ay rema , regu A badi ay re lama ?","Nahn badi ay rema , regu A ay badi re lama ?",[0]
Huinan Peterdi makaj,Huinan makaj Peterdi,[0]
Peter lairakdi luate,Peter luate lairakdi,[0]
Peter maszoo zehn samme,Peter samme maszoo zehn,[0]
Peter bava chabi kapiuganan lale,Peter kapiuganan bava chabi lale,[0]
Natalienan nahnva coffee samganan lalate .,Natalienan samganan nahnva coffee lalate .,[0]
Miszu ska nahndi ru rahn re lale .,Miszu ska ru nahndi rahn re lale .,[0]
Peter bya tarkar thelate .,Peter tarkar bya thelate .,[0]
Peter bava rhui mahnate,Peter mahnate bava rhui,[0]
A nahnbyahn thai themi geraha,A nahnbyahn themi thai geraha,[0]
Peter lhehn bathanahn gaszu the,Peter the lhehn bathanahn gaszu,[0]
Peter lairak gaswe ska phrei,Peter phrei lairak gaswe ska,[0]
Tye puirawila nungszwa mi thile,Tye puirawila mi nungszwa thile,[0]
Peter ba theva kathekhanahndi phabtale,Peter phabtale ba theva kathekhanahndi,[0]
"Chari , Avadi kappa rike .","Chari , kappa rike Avadi .",[0]
Peter huidi trale .,Peter trale huidi .,[0]
