sen_str,swapped_sen_str,leaf_rule
"Паводле вынікаў перапісу ( 1897 ) у месце было 628 двароў , дзейнічалі 4 царквы , 2 капліцы , сінагога , 4 іўдзейскія малітоўныя дамы , працавалі бальніца , прагімназія , 1-класная прыходская і прыватная жаночая 2-класная вучылішча , паштова-тэлеграфная кантора , бровар , майстэрня апрацоўкі скураў , 3 крупадзёркі , маслабойня , 170 крамаў , 13 заезных двароў , 8 корчмаў , 3 вінныя крамы .","Паводле вынікаў перапісу ( 1897 ) у 628 двароў месце было , дзейнічалі 4 царквы , 2 капліцы , сінагога , 4 іўдзейскія малітоўныя дамы , працавалі бальніца , прагімназія , 1-класная прыходская і прыватная жаночая 2-класная вучылішча , паштова-тэлеграфная кантора , бровар , майстэрня апрацоўкі скураў , 3 крупадзёркі , маслабойня , 170 крамаў , 13 заезных двароў , 8 корчмаў , 3 вінныя крамы .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Калі так , то 21 жніўня ў вас будзе такая магчымасць .","Калі так , то 21 жніўня ў такая магчымасць вас будзе .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
У аднаго зь іх на заплечніку быў бел-чырвона-белы сьцяжок,У аднаго зь іх на бел-чырвона-белы сьцяжок заплечніку быў,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"🌌Першым беларускім касманаўтам , які паляцеў у космас у снежні 1973 года быў Петр Клімук .","🌌Першым беларускім Петр Клімук касманаўтам , які паляцеў у космас у снежні 1973 года быў .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Не , Саня - 3 % , табе ўжо нішто не дапаможа - у Курапатах былі твае апошнія стрэлы .","Не , Саня - 3 % , табе ўжо нішто не дапаможа - у твае апошнія стрэлы Курапатах былі .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У гасцях былі Ангеліна Салдаценкава — прадавачка крамы МОЙ МОДНЫ КУТ і Ангеліна Фядосік — студэнтка , будучы матэматык - праграміст .","У Ангеліна Салдаценкава — прадавачка крамы МОЙ МОДНЫ КУТ і Ангеліна Фядосік — студэнтка , будучы матэматык - праграміст гасцях былі .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Калі адказ "" так ! "" , то ў нас ёсць добрая навіна , вы можаце сустрэцца з ім ужо зусім хутка !","Калі адказ "" так ! "" , то ў добрая навіна нас ёсць , вы можаце сустрэцца з ім ужо зусім хутка !",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
- Што ёсьць ісьціна ?,- ісьціна Што ёсьць ?,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У гасцях былі : Янка Каліноўскі — паэтка , якая ўжо ў 16 гадоў выдала ўласны зборнік "" Падслуханае сьценамі шматпавярховак "" і Кацярына Массэ — паэтка , мастачка , перакладчыца , аўтарка трох кніг паэзіі .","У Янка Каліноўскі — паэтка , якая ўжо ў 16 гадоў выдала ўласны зборнік "" Падслуханае сьценамі шматпавярховак "" і Кацярына Массэ — паэтка , мастачка , перакладчыца , аўтарка трох кніг паэзіі гасцях былі : .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
У беларусаў жа ёсць Курапаты !,У Курапаты беларусаў жа ёсць !,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У іх быў цэлы сьпіс тых , хто прыслаў свае камэнтары гэтаму міліцыянту » .","У цэлы сьпіс тых , хто прыслаў свае камэнтары гэтаму міліцыянту іх быў » .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Заходзьце , у нас ёсць смачнюхі :)","Заходзьце , у смачнюхі нас ёсць :)",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
У сакавіку ў яго былі канцэрты ў Менску і Маскве,У сакавіку ў канцэрты ў Менску і Маскве яго былі,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
У нас ёсць добрыя навіны .,У добрыя навіны нас ёсць .,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Складаецца з плошчы памерам 37 на 27 м , у цэнтры якой была ратонда з 12 калонамі , якія падтрымлівалі дах канічнай формы , пад ім размяшчаўся басейн для жывой рыбы .","Складаецца з плошчы памерам 37 на 27 м , у ратонда з 12 калонамі , якія падтрымлівалі дах канічнай формы цэнтры якой была , пад ім размяшчаўся басейн для жывой рыбы .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"БПС-Сбербанк пацьвердзіў сьмерць супрацоўніка , у якога быў каранавірус","БПС-Сбербанк пацьвердзіў сьмерць супрацоўніка , у каранавірус якога быў",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У гасцях былі Алесь Снег — дырэктар Арт Сядзібы , паэт , стваральнік музычна-паэтычнага праекта "" Бачу ўпершыню "" і Лізавета Ганчарова — дзіджытал-ілюстратар і блогер , мадэль","У Алесь Снег — дырэктар Арт Сядзібы , паэт , стваральнік музычна-паэтычнага праекта "" Бачу ўпершыню "" і Лізавета Ганчарова — дзіджытал-ілюстратар і блогер , мадэль гасцях былі",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
Але галоўнымі гераінямі былі пятнаццаць дзяўчат — удзельніц нацыянальнага фіналу Міжнароднага міжуніверсітэцкага конкурсу грацыі і артыстычнага майстэрства “ Каралева Вясна — 2017 ” .,Але галоўнымі пятнаццаць дзяўчат — удзельніц нацыянальнага фіналу Міжнароднага міжуніверсітэцкага конкурсу грацыі і артыстычнага майстэрства “ Каралева Вясна — 2017 ” гераінямі былі .,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Кажа аўтарка падкасту : "" Мама нарадзіла мяне ў 19 , а я нават уявіць не магу , што ў мяне было б зараз двухгадовае дзіцё "" .","Кажа аўтарка падкасту : "" Мама нарадзіла мяне ў 19 , а я нават уявіць не магу , што ў зараз двухгадовае дзіцё мяне было б "" .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Гэтую вайсковую пасаду заняў ён нядаўна , і прычынай таму быў яго ўзрост — Корань лічыўся самым старым салдатам у роце .","Гэтую вайсковую пасаду заняў ён нядаўна , і яго ўзрост прычынай таму быў — Корань лічыўся самым старым салдатам у роце .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
У яго быў каранавірус,У каранавірус яго быў,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У Трахіма быў горды выгляд , такі , якога яна раней не бачыла .","У горды выгляд , такі , якога яна раней не бачыла Трахіма быў .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"У іх ёсць сайт , можна пакінуць свой водгук .","У сайт іх ёсць , можна пакінуць свой водгук .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
"Аднак адзначаецца , што ў любым выпадку такой была воля « народа » Рэчы Паспалітай — шляхты , якая хацела рэфармаваць дзяржаву і на сойміках рабіла ўхвалу Канстытуцыі , не адкідаючы мажлівасці паправак .","Аднак адзначаецца , што ў любым выпадку воля « народа » Рэчы Паспалітай — шляхты , якая хацела рэфармаваць дзяржаву і на сойміках рабіла ўхвалу Канстытуцыі , не адкідаючы мажлівасці паправак такой была .",[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
Галоўнай падзеяй там была пасяўная,Галоўнай пасяўная падзеяй там была,[0] -> [1] -> [2] -> [3] -> [4] -> [5] -> [9]
